17,7175,5
17,4782,5
17,6952,5
17,940,5
18,8565,2
18,8335,3
18,7568,3
18,564,5
18,5582,4
18,530,3
18,7303,3
18,1304,5
18,8493,3
18,7673,5
18,1685,5
18,1884,5
18,3555,2
18,1319,3
18,1458,3
18,6756,1
18,6857,4
18,1421,4
18,3280,5
18,7721,5
18,7952,2
19,4896,4
19,5766,2
19,7170,4
19,7991,3
19,2307,5
19,3260,5
19,2251,4
19,656,2
19,3129,3
19,195,2
19,7334,5
19,815,4
19,6242,5
19,7762,4
19,7526,3
19,1209,4
20,8492,4
20,2567,5
20,4228,2
20,94,4
20,6748,5
20,1936,4
20,5824,5
20,6610,3
20,5484,5
20,3026,4
20,7344,2
20,634,3
20,7049,5
20,4714,5
20,5238,5
20,2795,3
20,337,5
20,7944,4
21,3502,4
21,2416,5
21,5366,5
21,893,5
21,6480,3
21,3765,5
21,5560,1
21,1443,2
21,6840,5
21,6193,4
21,8235,4
21,2215,5
21,5374,5
21,5997,5
21,1006,5
21,4222,3
22,5965,5
22,5266,5
22,775,5
22,2135,5
22,6133,4
22,1157,5
22,1123,5
22,254,5
22,3665,5
22,3861,4
22,8536,5
22,5226,5
22,2026,2
22,4290,5
22,4268,3
22,1393,5
22,1545,5
22,2337,1
22,5519,5
22,1149,5
22,7168,1
22,2959,5
22,6414,5
22,6399,5
23,5118,5
23,2795,1
23,1534,5
23,857,3
23,3676,2
23,1658,5
23,1002,5
23,3080,5
23,5439,4
23,1896,4
23,8410,5
23,4433,5
23,6381,3
23,6229,4
23,7556,1
23,5637,4
23,2469,3
23,3996,4
23,1619,5
24,4997,5
24,4816,5
24,7213,3
24,5520,5
24,8689,5
24,6569,5
24,3313,5
24,3575,5
24,7578,5
24,7660,5
24,7621,5
24,2622,5
24,6927,5
24,6155,5
24,6297,5
24,2108,5
24,4303,1
24,1658,5
24,4211,5
24,6533,5
25,8300,5
25,4655,4
25,7823,5
25,274,5
25,5583,4
25,3074,5
25,4114,3
25,1730,5
25,1037,3
25,4117,5
25,4478,3
25,4393,3
25,3364,5
25,6752,2
25,2946,5
26,6242,4
26,2940,3
26,7568,4
26,5766,2
26,7334,5
26,8028,4
26,1565,4
26,6662,5
26,5309,3
26,656,2
26,2571,3
26,3260,3
26,7995,4
26,227,4
26,3159,3
26,7829,4
26,1312,3
26,3660,3
26,6648,5
26,805,3
26,768,3
26,1231,1
26,8335,3
26,5927,3
26,7052,3
26,858,4
26,1597,3
26,5824,3
26,7170,2
26,8051,1
26,4264,3
27,4058,4
27,162,4
27,2656,4
27,670,5
27,5824,5
27,7795,5
27,8195,5
27,2947,5
27,8378,3
27,1142,5
27,4709,4
27,3717,4
27,628,4
27,5122,5
27,2726,5
27,4677,5
28,8492,4
28,5670,5
28,3965,5
28,7232,4
28,162,4
28,214,3
28,7814,5
28,7020,5
28,7795,4
28,2571,5
28,1841,5
28,329,3
28,559,4
28,4056,4
28,83,3
28,4731,5
28,8095,3
28,857,4
28,6409,4
28,3577,4
28,6484,3
28,7777,5
28,404,5
28,6496,4
28,456,2
28,344,4
28,4677,5
28,6658,3
28,4920,5
28,6199,3
28,642,4
28,4309,5
28,6176,4
28,2109,3
28,909,5
28,7762,4
28,6610,4
28,4007,5
28,894,5
28,312,3
28,2363,4
28,670,5
28,337,4
28,2728,5
28,4125,5
29,8182,3
29,7805,5
29,5687,3
29,4632,5
29,303,5
29,286,5
29,271,5
29,5601,5
29,2411,5
29,6105,1
29,5807,5
29,5945,3
29,6812,4
29,7659,4
29,7580,4
29,3799,2
29,2126,5
29,1772,5
29,568,4
29,6635,5
29,7326,4
29,2496,5
29,7334,4
29,4847,4
29,797,5
29,443,5
29,7039,5
29,30,5
29,6005,3
29,2085,5
29,2012,5
29,6195,2
29,7860,4
29,2755,4
29,6853,2
29,5877,2
30,2759,5
30,4762,5
30,7711,4
30,7447,4
30,3791,4
30,1042,4
30,3922,4
30,4734,5
30,7350,4
30,1463,3
30,7816,5
30,1508,4
30,1185,4
30,1,4
30,7096,3
30,8563,4
30,3576,3
30,7464,5
30,1071,5
30,767,4
30,2027,5
30,6446,4
30,2750,4
30,5171,4
30,574,4
30,3183,4
30,8710,4
30,1409,5
30,7689,5
30,4459,4
30,8518,5
30,4151,4
30,4968,4
30,1190,5
30,2784,5
30,8044,5
30,6019,4
30,3218,5
30,3923,4
30,6887,2
30,6392,4
30,6829,4
30,6016,5
30,8113,5
30,7582,4
30,5241,4
30,658,4
30,5740,5
30,7765,5
30,2345,4
30,6638,5
30,1706,3
30,5405,4
30,5979,2
30,5835,4
30,2208,5
30,7400,3
30,5163,1
30,3501,5
30,1174,4
30,2476,4
30,6875,4
30,2904,4
30,2912,5
30,1328,2
30,3587,4
30,176,4
30,6269,4
30,7397,3
31,486,5
31,3115,5
31,5945,5
31,5804,5
31,8054,5
31,5144,5
31,6808,5
31,767,5
31,7317,5
31,4262,5
31,5605,4
31,4390,5
31,2996,5
31,6917,5
31,640,5
31,6856,4
32,4807,5
32,3965,4
32,7952,2
32,4928,5
32,3031,4
32,8541,5
32,3182,5
32,3159,4
32,7944,3
32,7568,5
32,3660,5
32,858,1
32,7052,5
32,2947,5
32,5596,4
32,4199,5
32,4291,3
32,227,5
32,2092,4
32,120,5
32,7526,5
32,7170,5
33,3887,3
33,4745,3
33,7068,3
33,4125,4
33,3791,5
33,2036,4
33,951,4
33,714,5
33,6539,5
33,4175,2
33,3874,4
33,5827,3
33,4346,3
33,4752,5
33,4007,4
33,3866,3
33,8320,3
34,5670,4
34,3199,3
34,7170,4
34,5134,5
34,8565,5
34,4228,2
34,2656,5
34,5896,5
34,2947,4
34,6472,4
34,4752,4
34,1231,3
34,2080,4
34,4080,3
34,4655,5
34,3278,4
34,7303,4
34,3159,4
34,4130,4
34,162,2
34,7829,3
34,4677,3
34,5858,3
34,3660,5
34,3555,3
34,6610,2
34,6648,3
34,227,4
34,4815,4
34,2663,4
34,8541,2
34,1423,4
34,7944,4
34,1986,4
35,1955,5
35,3885,3
35,3402,5
35,627,5
35,6400,5
35,520,5
35,65,5
35,5678,5
35,3551,5
35,7608,5
35,1028,4
35,1349,5
35,5936,4
35,1617,5
35,5297,5
35,5551,5
35,1443,5
35,6812,5
35,4261,3
35,2679,5
35,5123,3
35,3992,5
35,8618,5
35,1068,5
35,4458,5
35,1333,4
35,8447,5
35,7317,5
35,1200,4
35,1371,5
35,2496,3
35,6808,3
35,4142,5
35,976,3
35,5634,5
35,3494,5
35,2625,4
35,4862,4
35,5143,5
35,1626,4
35,5850,5
35,4658,5
35,6567,5
35,3740,4
35,7257,5
36,1068,4
36,8518,5
36,7849,5
36,3313,4
36,3383,5
36,851,4
36,554,5
36,6022,4
36,3364,5
36,4758,5
36,5867,5
36,7813,5
36,6808,5
36,5556,5
36,4262,5
36,4602,5
36,4840,5
36,2665,5
36,526,5
36,7372,5
37,7303,3
37,3996,3
37,83,3
37,7344,2
37,8437,5
37,6872,3
37,1070,5
37,120,4
37,3137,3
37,4604,4
37,6484,4
37,4858,4
37,7861,3
37,3965,5
37,1018,5
37,5806,4
37,6229,4
37,3629,5
37,7987,2
37,162,3
37,7762,3
37,6786,3
37,7814,4
37,5626,4
37,5512,4
37,7020,3
37,4551,5
37,7952,4
37,951,2
37,6156,4
37,6857,5
37,7052,3
37,5617,5
37,8712,3
37,3159,3
37,8320,5
37,4807,1
37,3577,3
37,1003,2
37,5542,5
37,7568,4
37,4175,3
37,8535,3
37,8095,3
37,8376,4
37,284,4
37,6658,4
37,5896,5
37,2656,4
37,8646,5
37,7232,3
37,7068,2
37,2639,3
37,5484,3
37,3894,3
37,6942,5
37,8565,3
37,4487,4
37,1179,4
37,7838,5
37,4458,4
37,1010,3
37,691,3
37,4346,5
38,4080,3
38,5975,4
38,5670,3
38,131,5
38,7401,5
38,4752,5
38,7090,5
38,1967,5
38,6242,4
38,8305,5
38,2843,5
38,6327,5
38,7908,4
38,4089,5
38,7848,5
38,7067,5
38,4757,5
38,3137,3
38,4116,2
38,1024,5
38,4590,4
38,2770,4
38,7798,5
38,7953,4
38,6077,4
38,3842,4
38,6858,5
38,3079,5
38,8353,5
38,1209,5
38,8066,5
38,1341,4
38,658,4
38,4347,5
38,435,5
38,1063,5
38,1464,5
38,7761,5
38,5277,5
38,5506,5
38,7526,4
38,5501,5
38,227,3
38,5850,5
38,599,5
38,3713,4
38,7363,5
38,3962,5
38,52,5
38,5987,5
38,176,5
38,2721,5
38,3567,4
38,8335,5
38,6321,5
38,815,4
38,666,4
38,3328,5
38,924,5
38,3457,5
38,5858,4
38,7754,5
38,6173,5
38,5746,5
38,3731,5
38,526,4
38,877,5
38,6709,5
38,5542,5
38,8492,4
38,6808,5
38,900,4
38,1037,5
38,3981,4
38,1292,5
38,6322,4
38,278,5
38,7979,5
38,5309,4
38,6337,5
38,3728,5
38,1458,4
38,1309,5
38,2080,4
38,8595,5
38,7967,4
38,7275,5
38,5205,5
38,2449,2
38,5423,5
38,8380,5
38,8113,5
38,5064,3
38,669,5
38,8712,3
38,5490,3
38,4914,4
38,7303,5
38,2656,4
38,7658,5
38,7902,5
38,4677,4
38,3898,4
38,8283,5
38,2061,3
38,5909,5
38,530,5
38,8051,3
38,3231,5
38,7232,5
38,3782,5
38,2604,5
38,7551,5
38,6648,4
38,4569,5
38,3502,5
38,6346,4
38,8570,5
38,2367,5
38,4325,4
38,8275,4
38,7320,4
38,3396,4
38,634,4
38,2101,5
38,7853,5
38,8044,5
38,1887,5
38,1099,4
38,4115,5
39,7410,5
39,141,5
39,4443,5
39,6487,5
39,5606,5
39,7656,5
39,2151,5
39,7330,5
39,5374,5
39,5119,5
39,2199,4
39,8447,5
39,8437,5
39,6812,5
39,837,5
39,6539,5
40,8378,1
40,2567,1
40,5612,1
40,4191,4
40,6610,2
40,5818,1
40,1774,5
40,767,5
40,7762,3
40,6366,2
40,5918,5
40,3845,4
40,5269,1
40,8535,4
40,3555,3
40,2869,4
40,4600,4
40,2564,2
40,7890,5
40,7052,1
40,162,3
40,337,1
40,1394,1
40,5096,1
41,5490,3
41,5927,2
41,6242,4
41,162,3
41,3920,3
41,1458,3
41,7052,3
41,2072,4
41,6366,5
41,4743,2
41,2571,3
41,8541,5
41,4369,4
41,815,2
41,7861,5
41,7568,2
42,8155,3
42,5766,3
42,1132,4
42,763,5
42,7526,4
42,7334,2
42,8502,1
42,3182,3
42,7861,3
42,7266,4
42,7303,4
42,6242,2
42,1142,4
42,691,4
42,5896,5
42,6079,4
42,4175,4
42,5612,3
42,5020,4
42,2377,5
42,3260,4
42,5142,4
42,7995,3
42,227,5
42,83,4
42,3159,5
42,1458,4
42,6968,4
42,5305,3
42,4815,3
42,7762,3
42,7353,5
42,1231,3
42,2639,3
42,2571,3
42,7490,5
42,5626,5
42,7170,5
42,6756,3
42,7952,5
42,3398,3
42,6610,4
43,3462,5
43,7762,4
43,2571,4
43,1037,4
43,530,3
43,6648,2
43,5055,3
43,788,5
43,83,4
43,6106,1
43,4228,3
43,7489,4
43,5987,5
43,6855,3
43,329,3
43,7007,4
44,1174,5
44,2622,5
44,2167,5
44,7570,5
44,8075,4
44,2332,5
44,3203,5
44,297,3
44,7848,2
44,2977,5
44,6164,5
44,3653,2
44,7721,5
44,4948,5
44,5439,5
44,7967,5
44,2009,5
44,7281,5
45,3345,2
45,900,3
45,2698,5
45,748,5
45,112,5
45,6757,3
45,5417,4
45,7759,5
45,4309,3
45,6472,4
45,3910,3
45,7052,1
45,4304,5
45,8051,1
45,8627,5
46,2385,5
46,7170,2
46,3758,5
46,4908,2
46,4371,5
46,4366,5
46,6697,5
46,8287,5
46,3128,5
46,1052,5
46,2538,1
46,2120,5
46,5079,5
46,1000,4
46,8286,5
46,1555,5
47,1945,2
47,6294,5
47,7439,4
47,5927,5
47,6085,3
47,1254,4
47,3468,5
47,17,5
47,541,5
47,2041,4
47,6704,5
47,5800,5
47,4281,5
47,5159,5
47,2686,4
47,8420,5
48,4570,4
48,3137,3
48,2912,5
48,80,4
48,3996,3
48,7861,2
48,7762,3
48,3385,5
48,8277,4
48,7286,5
48,3516,3
48,2939,3
48,3845,1
48,3769,5
48,1039,4
48,2092,5
48,1973,5
48,2869,4
48,7131,5
48,8708,4
48,812,5
48,4845,5
48,8700,5
48,3835,5
48,2571,5
48,4920,5
48,1095,3
48,5228,5
48,3117,5
48,5440,5
48,4091,5
48,2881,5
48,3261,1
48,2639,5
48,4346,1
48,6569,4
48,8092,5
48,2111,5
48,4600,3
48,2955,3
48,6530,5
48,6218,3
48,2788,5
48,2420,5
48,1092,5
48,8278,5
48,1774,5
48,5918,5
48,5402,3
48,8155,3
48,5855,5
48,7020,5
48,1010,3
48,7266,3
49,4125,5
49,8502,3
49,162,4
49,4752,5
49,6360,5
49,1421,5
49,43,4
49,714,4
49,456,2
49,4630,3
49,1888,3
49,100,4
49,2251,5
49,4833,2
49,8432,4
49,7861,4
49,2408,5
49,2795,4
50,4233,5
50,7396,5
50,5568,5
50,796,5
50,6347,2
50,8367,5
50,2245,5
50,8666,3
50,4189,5
50,6212,5
50,1074,5
50,7221,1
50,7257,5
50,403,5
50,3210,5
50,7329,3
50,6019,5
50,130,5
50,4587,4
50,3074,5
50,5168,5
50,4715,5
50,4913,5
50,677,5
50,7174,1
50,1921,5
50,8459,3
50,7458,5
50,7039,4
50,591,5
50,6766,5
50,8486,3
50,4128,5
50,5413,5
50,3364,5
50,6175,3
51,3223,5
51,3660,5
51,1231,2
51,3182,4
51,3159,4
51,7995,5
51,6826,5
51,2770,4
51,3345,4
51,6857,5
51,7303,4
51,7795,5
51,7681,4
51,5423,4
51,2645,3
51,4125,5
51,2109,4
51,2955,5
51,4745,3
51,654,4
51,8019,5
51,656,3
51,5896,4
51,7987,4
51,2111,5
51,6756,5
51,8627,5
51,7805,4
51,4677,5
51,1597,5
51,5922,4
51,7334,4
51,7568,3
51,2571,3
51,8258,5
51,3259,3
51,858,3
51,8051,3
51,8492,5
51,824,5
52,815,1
52,329,3
52,337,2
52,5286,4
52,4175,5
52,7232,4
52,5622,5
52,2446,5
52,3493,5
52,2656,4
52,6530,2
52,7266,2
52,6610,1
52,2571,5
52,7991,1
53,7568,4
53,8378,5
53,2955,4
53,4058,5
53,8493,5
53,5570,5
53,691,5
53,5806,5
53,6404,4
53,1132,3
53,2656,5
53,7266,5
53,83,5
53,2571,4
53,8275,3
54,4697,4
54,1939,1
54,3424,4
54,6306,5
54,4190,4
54,4980,5
54,5182,4
54,7012,5
54,7836,5
54,2712,5
54,2372,4
54,341,4
54,693,5
54,3612,4
54,247,4
54,877,5
54,5532,5
54,5086,4
54,7253,4
54,714,5
54,4834,3
54,6497,5
54,222,4
54,3700,5
54,934,4
54,136,4
55,4683,4
55,7568,3
55,3456,3
55,2728,3
55,6176,4
55,4058,4
55,8493,5
55,3278,4
55,7762,3
55,7814,4
55,2061,4
55,337,4
55,2639,5
55,2795,4
55,628,4
55,3129,5
56,691,5
56,4600,4
56,4261,4
56,8372,4
56,1209,4
56,7353,5
56,521,5
56,6242,4
56,4048,5
56,7303,5
56,7681,4
56,2571,4
56,6530,4
56,7995,5
56,3456,4
57,5933,5
57,1030,5
57,8164,4
57,1643,3
57,4954,4
57,7818,1
57,6221,5
57,5832,1
57,5307,2
57,4310,2
57,4019,5
57,3909,5
57,3361,4
57,3000,5
57,3450,5
57,5654,5
57,6585,5
57,308,2
57,4863,1
57,38,5
57,6868,3
57,588,2
57,481,5
57,361,2
57,5643,1
57,3340,5
57,7774,5
57,4459,1
57,4635,3
57,4374,4
57,6926,5
57,2010,3
57,7379,5
57,891,5
57,7448,5
58,6199,3
58,2567,4
58,6119,4
58,439,4
58,7303,4
58,661,4
58,5922,5
58,1142,4
58,5766,5
58,162,3
58,4291,5
58,7952,5
58,8565,5
58,4487,5
58,4714,4
58,4116,5
58,2571,2
59,2313,5
59,8419,5
59,5964,3
59,7052,5
59,1028,4
59,6366,5
59,5083,5
59,7568,3
59,6757,2
59,1209,5
59,3345,3
59,2251,5
59,5490,4
59,984,5
59,2550,5
60,2567,3
60,2571,4
60,6079,5
60,7568,3
60,186,3
60,6610,3
60,8155,3
60,2765,5
60,4459,1
60,4142,5
60,4291,3
60,7303,4
60,5440,5
60,2645,4
60,8376,3
60,4175,3
60,2988,5
60,6472,5
61,3330,5
61,4393,5
61,3363,5
61,3918,5
61,105,5
61,5879,5
61,3314,3
61,7916,5
61,3415,2
61,8710,5
61,131,5
61,4067,5
61,4734,5
61,4693,4
61,8113,5
61,6862,5
61,4775,5
61,654,4
61,7669,5
62,2571,4
62,8565,5
62,7266,4
62,774,5
62,6484,5
62,404,5
62,5727,5
62,954,5
62,7762,4
62,3577,4
62,100,5
62,2765,4
62,8101,5
62,6610,5
62,5856,5
62,1986,5
62,2390,5
62,8155,4
63,1530,3
63,5918,5
63,2869,5
63,7232,4
63,6136,5
63,1334,4
63,4677,3
63,3811,5
63,2571,3
63,4833,1
63,5269,3
63,3791,5
63,8519,5
63,8101,4
63,7289,5
63,5762,1
63,3782,4
63,3971,5
63,5521,5
63,885,3
63,6757,2
63,7612,4
63,329,3
63,714,5
63,5342,5
63,6229,3
63,774,4
63,4970,3
63,2630,5
63,5856,4
63,3940,5
63,3996,3
63,3356,5
63,7762,3
63,6346,3
63,2079,5
64,7861,4
64,6495,3
64,6284,5
64,7568,5
64,3159,2
64,7341,3
64,7334,5
64,7170,5
64,8251,5
64,1527,5
64,3438,5
64,76,5
64,2036,2
64,7266,5
64,4980,3
64,4304,4
64,774,2
64,6610,4
64,1231,2
64,2571,3
64,183,2
64,3101,5
64,1565,5
65,7810,4
65,7497,4
65,2577,4
65,244,5
65,327,4
65,8247,3
65,5662,3
65,3077,5
65,8106,5
65,2875,4
65,4958,4
65,6808,3
65,4342,4
65,4045,5
65,5270,3
66,7762,2
66,5142,4
66,2110,2
66,329,2
66,8155,2
66,6472,5
66,4487,3
66,4642,3
66,3259,3
66,6610,3
66,7266,4
66,4677,4
66,2092,5
66,5542,2
66,4833,3
66,2571,1
66,3171,3
66,4970,3
66,1119,2
66,439,3
66,284,5
66,7568,5
66,6872,3
66,8565,2
66,5269,2
66,7861,3
66,6184,4
67,6857,5
67,2571,5
67,4570,5
67,884,5
67,8376,5
67,6156,5
67,2459,4
67,5490,5
67,1423,5
67,1597,5
67,120,4
67,3260,5
67,5309,5
67,2111,5
67,8378,5
67,8619,5
67,4103,5
67,2054,4
67,6648,5
67,4858,5
67,4199,5
67,8155,5
67,3327,5
67,7526,5
67,4291,3
67,6079,5
67,7320,5
67,5095,4
67,1711,5
68,5294,3
68,8424,4
68,411,4
68,4580,5
68,3335,3
68,1122,5
68,7143,5
68,7584,4
68,1775,5
68,6752,4
68,8409,4
68,640,4
68,1071,3
68,5205,5
68,4635,3
68,3887,5
68,1484,5
68,348,5
68,2504,5
68,1609,4
68,8584,5
68,5469,4
68,1034,5
68,3364,5
68,4843,5
68,746,4
68,6308,5
68,3981,5
68,2054,3
68,421,5
68,866,5
68,2638,5
68,6808,5
68,8041,4
68,4963,4
68,7742,4
68,1830,5
68,8654,4
68,2919,5
68,248,5
68,3213,5
69,796,5
69,2567,4
69,7303,5
69,7944,5
69,8115,5
69,691,4
69,6855,5
69,4080,4
69,5305,3
69,763,5
69,3288,4
69,5622,5
69,7094,4
69,3159,5
69,963,5
69,727,4
69,7936,1
69,8198,5
69,162,5
69,5083,5
69,227,4
69,1209,5
69,6484,4
69,7170,5
70,1297,5
70,8629,4
70,7238,5
70,3633,5
70,7979,5
70,8090,4
70,3458,4
70,698,5
70,7177,5
70,3450,5
70,4168,1
70,1952,5
70,247,3
70,7831,4
70,2027,5
70,4723,5
70,5601,5
70,4141,5
70,96,5
70,7916,3
70,5941,1
71,284,5
71,5781,5
71,5975,4
71,3401,5
71,1336,5
71,7677,5
71,3493,4
71,1275,5
71,1329,4
71,273,5
71,8155,4
71,6404,4
71,54,5
71,4655,5
71,7449,5
71,5356,5
71,5614,4
71,248,4
72,2246,5
72,6439,5
72,44,3
72,3654,5
72,8092,5
72,8004,3
72,3408,5
72,1325,1
72,2546,3
72,3531,5
72,2012,5
72,1187,2
72,7340,5
72,6131,5
72,2582,3
72,8326,5
72,3147,5
72,5705,5
72,5248,5
72,1221,5
72,7357,5
72,3496,5
72,136,4
72,455,5
72,869,5
72,740,5
72,1346,4
72,4179,3
72,81,2
72,3380,4
72,1043,1
72,4639,3
72,8597,5
73,6857,4
73,5142,5
73,5490,3
73,6855,4
73,1597,5
73,3555,4
73,8712,5
73,6610,4
73,5927,4
73,727,4
73,7490,4
73,2251,4
73,7519,4
73,4551,5
73,559,5
73,8565,5
73,5200,4
73,8432,4
74,1626,4
74,1888,3
