user_id,movie_id,rating
7,338,5
68,758,1
7,978,4
5,176,3
82,1412,5
41,168,2
17,447,4
53,75,3
4,583,5
32,722,1
72,790,2
19,286,5
73,198,3
50,840,3
94,1173,1
28,369,4
67,289,5
67,625,3
91,661,3
49,624,3
14,497,4
19,245,5
64,140,4
7,1011,3
30,286,1
83,455,1
42,363,2
30,1344,2
51,280,4
72,1193,1
71,295,1
38,1355,5
90,216,4
61,302,4
88,53,1
55,1491,1
93,452,5
61,804,5
69,300,2
61,1144,5
56,471,3
16,145,4
36,184,3
52,525,4
94,94,2
4,639,5
30,276,4
7,498,3
34,169,3
61,173,2
13,1015,4
60,769,4
33,173,4
5,990,4
2,155,3
40,1417,3
74,467,4
82,1132,3
15,379,5
68,76,3
19,382,4
75,1412,3
4,166,4
97,154,4
1,754,1
18,317,1
30,1048,2
8,140,4
50,319,1
75,108,3
95,1199,3
40,657,2
24,229,1
12,243,5
51,1269,3
53,194,4
44,546,4
1,167,5
48,690,5
48,262,3
12,206,5
61,552,2
20,1016,5
72,399,1
55,605,4
98,145,4
33,491,3
8,931,3
61,150,3
16,877,4
20,1600,2
17,215,5
42,1074,4
45,826,3
68,93,5
74,167,4
60,1157,3
85,94,1
7,654,5
68,348,2
5,728,2
34,285,4
6,484,5
41,94,5
22,939,3
95,265,4
1,197,2
99,478,3
84,144,4
34,1271,5
71,577,3
67,1039,3
82,326,4
77,1273,1
4,609,5
34,12,4
1,633,4
49,1220,3
28,308,2
31,512,4
44,1005,3
23,250,2
14,825,5
98,336,4
86,1094,1
36,654,4
69,329,4
79,302,1
61,756,3
74,676,4
70,290,3
7,459,4
41,596,3
84,1173,4
14,673,4
27,1047,5
100,151,3
27,433,3
16,1428,3
28,467,3
26,721,2
69,346,4
69,1048,5
95,237,3
64,78,4
14,681,4
86,1597,3
45,483,4
33,110,3
19,237,2
68,125,3
20,404,3
75,184,3
85,1029,3
1,178,4
68,28,3
91,271,2
27,11,4
33,874,1
60,1070,3
78,675,3
41,78,4
87,973,4
96,126,4
52,50,3
43,388,5
2,259,2
27,163,3
57,204,4
69,260,3
60,464,4
95,1074,5
57,993,1
61,272,3
42,746,4
7,501,4
12,705,3
41,1073,5
4,73,4
68,220,4
96,1293,2
97,578,5
5,1478,3
21,227,2
28,513,2
100,127,4
71,561,5
1,218,4
57,1478,4
7,979,4
100,753,3
28,651,4
39,265,4
68,64,3
4,845,1
45,259,1
12,579,3
83,779,3
87,926,3
99,60,4
30,847,2
35,333,4
67,541,5
88,276,4
100,150,1
73,325,3
74,287,3
42,307,5
1,512,5
28,1522,5
51,214,4
71,358,4
18,625,4
79,1208,1
21,126,3
38,504,4
45,186,4
1,296,3
21,1331,3
14,977,4
51,164,4
40,277,2
15,1094,5
42,1049,5
23,699,5
57,885,4
58,458,2
69,689,2
73,864,4
56,568,4
94,462,4
2,10,5
68,264,5
56,248,3
59,153,5
73,444,5
71,546,3
1,435,4
73,1121,1
99,92,4
91,8,3
58,278,5
66,116,3
6,234,4
23,94,3
14,580,3
60,308,5
41,449,4
45,51,3
12,210,5
62,681,3
66,280,3
28,179,3
30,490,2
12,937,3
50,8,3
88,214,4
40,640,4
41,509,3
76,741,2
97,1417,4
14,203,2
87,326,5
13,483,1
56,17,2
53,1299,2
88,1042,4
67,315,5
100,238,2
38,573,4
40,1254,3
28,1478,1
10,732,1
6,640,3
43,346,3
32,1376,1
91,650,4
12,806,4
100,930,3
52,50,3
80,64,1
48,778,4
78,1443,3
40,217,4
71,1007,5
74,2,3
78,352,4
68,173,5
61,505,3
72,208,4
5,1035,4
38,154,3
19,235,4
59,978,3
83,588,3
54,227,5
86,190,4
40,1275,5
61,433,4
73,561,4
24,80,5
91,106,4
63,521,5
39,472,4
68,1039,5
82,300,4
68,205,4
54,71,3
51,732,3
53,502,4
53,283,3
82,868,4
18,508,2
28,640,5
73,975,2
51,780,4
4,456,4
21,250,5
45,471,4
55,720,4
9,640,5
10,1380,4
84,123,3
19,234,4
91,671,4
83,989,2
26,763,5
52,662,3
11,1442,4
58,62,4
21,97,1
59,826,2
17,969,3
61,736,1
76,513,5
23,53,3
90,561,3
99,160,4
23,915,4
60,29,2
4,670,4
85,228,5
28,183,4
68,236,4
68,783,2
78,972,5
63,991,4
79,611,2
23,731,3
64,318,3
94,158,4
64,1191,4
78,64,4
30,515,1
74,64,1
61,748,4
95,14,5
34,532,3
41,240,3
64,1015,2
80,136,3
41,671,2
100,133,4
31,130,5
39,288,3
41,825,4
81,237,4
60,686,2
4,1534,1
83,18,3
10,470,2
19,576,3
12,632,4
74,86,5
99,680,3
2,352,4
53,271,4
97,722,4
94,588,5
100,1418,4
29,125,5
81,1406,4
46,1540,5
60,238,3
69,282,4
99,441,3
42,310,4
16,441,4
8,65,2
60,349,4
65,920,4
50,1283,3
64,667,3
18,164,3
68,271,2
23,311,2
52,1284,3
93,620,2
26,32,5
48,1060,2
58,427,3
15,779,5
72,444,5
93,411,4
70,292,3
19,13,3
14,1047,4
19,276,5
78,1161,3
86,1107,5
31,50,5
53,601,3
79,1628,3
4,725,1
58,127,5
10,749,3
13,165,3
61,1219,1
44,596,5
92,792,5
86,944,2
67,1663,5
14,192,2
7,328,3
41,191,3
8,1203,5
29,427,2
61,600,2
14,304,4
63,361,2
60,436,4
46,21,5
12,1093,2
100,198,3
77,808,2
70,14,5
28,60,4
12,14,5
96,67,2
50,429,3
91,300,5
42,263,3
14,251,5
83,699,4
68,1301,1
58,480,5
60,521,4
40,1042,4
41,197,3
31,244,4
97,8,3
21,411,5
54,302,3
19,13,4
51,81,5
71,398,2
82,22,4
74,1021,5
31,109,3
31,202,4
28,27,3
48,1517,2
15,266,4
5,126,4
86,1588,5
90,322,3
91,527,4
90,977,4
73,1484,3
38,23,5
55,62,4
61,1025,4
61,139,5
100,217,3
14,312,4
55,293,4
48,801,4
52,245,3
24,259,5
16,77,5
89,704,3
45,106,3
2,507,4
59,327,3
15,441,3
83,847,3
13,462,5
55,1524,3
64,135,4
50,1224,3
56,140,5
57,14,4
6,181,3
69,128,5
42,479,4
50,618,5
12,94,1
79,354,5
41,943,5
45,1112,1
45,1139,4
7,415,1
87,156,1
16,515,4
49,7,3
6,393,4
70,153,5
37,425,4
30,678,4
2,632,4
95,143,4
4,849,4
47,72,2
86,99,2
72,838,4
10,132,4
25,14,3
61,235,5
49,392,2
86,1419,3
74,63,4
61,683,5
28,125,2
6,319,1
61,479,5
53,763,4
30,1249,3
45,732,2
53,457,3
4,606,5
69,1433,1
49,627,2
74,315,3
51,190,3
95,693,4
100,906,5
55,371,5
60,749,1
74,203,3
69,344,3
59,485,4
33,167,4
29,310,3
66,342,3
93,1534,3
1,249,1
14,158,3
54,1255,4
95,1376,4
18,195,5
24,72,4
12,504,3
68,447,2
60,428,3
14,293,5
7,492,5
50,372,1
86,1073,4
16,550,4
37,53,3
61,31,1
76,44,3
41,514,1
77,1291,3
71,1097,3
28,245,2
4,1383,3
83,48,4
76,257,3
70,1011,3
23,876,3
31,748,3
61,207,4
78,298,2
82,1025,4
42,520,4
61,246,3
47,284,4
6,1112,3
42,121,4
7,840,4
44,40,4
54,261,5
7,492,1
77,71,5
48,191,4
12,98,5
32,529,3
9,975,4
30,823,2
21,689,2
36,338,3
55,136,4
13,274,4
4,31,4
27,737,5
19,174,1
82,288,3
28,217,4
81,98,5
18,1016,5
17,552,3
21,330,1
14,670,5
22,42,5
94,428,3
14,211,2
96,472,4
64,1110,3
15,732,3
60,1221,5
70,578,4
28,322,4
32,389,3
26,942,4
39,376,4
37,342,4
31,429,2
86,1071,3
2,269,3
60,417,2
74,357,5
60,82,3
67,328,1
55,242,4
89,1406,3
50,1163,5
69,444,5
48,1225,5
7,326,5
14,615,4
13,182,4
12,121,5
50,585,5
16,1152,3
12,56,5
88,979,4
1,779,3
61,1023,1
7,1135,4
68,682,4
44,335,5
51,185,2
4,9,4
18,411,5
56,1442,5
21,699,3
86,256,5
7,293,3
92,1501,4
88,385,5
80,385,2
28,313,5
74,1022,3
83,923,4
67,342,5
12,676,4
52,885,5
19,126,2
18,781,1
12,728,5
19,362,2
68,1155,4
41,148,2
68,752,2
51,226,5
68,1074,5
28,691,4
41,602,2
94,1132,3
17,658,3
92,371,4
10,25,2
30,968,2
69,54,5
54,278,5
14,185,2
58,281,4
12,271,1
92,49,4
90,1655,3
14,1676,5
100,50,3
68,1024,5
77,502,4
18,1378,3
44,9,1
23,219,4
91,187,3
25,77,3
47,137,2
27,109,5
62,1267,5
75,596,4
57,135,5
27,408,4
87,378,4
83,198,4
61,324,3
23,665,3
68,358,4
90,997,4
16,65,4
50,797,4
75,151,4
19,44,4
45,305,3
100,805,3
50,763,3
56,389,2
90,641,4
70,232,3
68,313,5
73,772,5
52,940,3
99,210,4
38,147,2
72,552,4
2,1537,1
2,28,4
64,685,4
28,760,5
37,401,3
16,1048,4
67,1121,1
57,1441,3
14,150,1
66,1524,3
61,313,3
90,381,1
75,967,3
42,1073,3
18,732,2
70,276,4
59,1344,4
75,53,3
82,275,2
12,340,4
63,887,2
31,974,4
12,124,3
75,832,5
48,1386,4
61,467,3
90,941,2
95,245,3
26,178,3
14,693,3
46,201,4
